id,season,property_price,sell_price
9262800294,summer,260000.0,286000.0
6085000130,winter,230000.0,253000.00000000003
2214800630,fall,239950.0,263945.0
3751605432,spring,239950.0,263945.0
321049090,spring,254000.0,279400.0
4012800050,spring,175000.0,227500.0
6143600580,spring,184000.0,239200.0
4031700210,fall,220000.0,242000.00000000003
1311400120,summer,160000.0,208000.0
3750605620,winter,225000.0,247500.00000000003
1311910300,winter,260000.0,286000.0
4463400195,summer,170000.0,221000.0
5706600150,spring,215000.0,236500.00000000003
5066400564,summer,199129.0,258867.7
3750603940,summer,240000.0,264000.0
302000375,spring,250000.0,275000.0
2730000070,summer,225000.0,247500.00000000003
3353402400,winter,124500.0,161850.0
3750603471,winter,239950.0,263945.0
1311900240,fall,226500.0,249150.00000000003
7696610270,fall,238000.0,261800.00000000003
1311800560,fall,209000.0,271700.0
3751601171,fall,229500.0,252450.00000000003
3750605247,summer,255000.0,280500.0
7905400160,winter,246900.0,271590.0
3750600566,fall,199950.0,259935.0
5530000030,winter,233000.0,256300.00000000003
2730000270,winter,178500.0,232050.0
1311000270,spring,247000.0,271700.0
4031000520,fall,227000.0,249700.00000000003
8856001090,winter,185900.0,241670.0
1311400350,fall,235000.0,258500.00000000003
3750603492,summer,185000.0,240500.0
3751604895,spring,165000.0,214500.0
7905400040,summer,206000.0,267800.0
3599600150,summer,201000.0,261300.0
1021049057,fall,207000.0,269100.0
4013800206,summer,199000.0,258700.0
9543000205,spring,139950.0,181935.0
8159610150,fall,234950.0,258445.00000000003
3353402390,spring,171500.0,222950.0
3422049158,summer,246000.0,270600.0
6143600555,spring,229950.0,252945.00000000003
3750603685,summer,250000.0,275000.0
3353400840,fall,230000.0,253000.00000000003
3751602249,winter,205000.0,266500.0
321049193,fall,215000.0,236500.00000000003
3751600430,fall,250000.0,275000.0
9543000896,summer,237000.0,260700.00000000003
7696500280,fall,182500.0,237250.0
7696630080,spring,197000.0,256100.0
4031000460,spring,199500.0,259350.0
1521049156,fall,255000.0,280500.0
3322049095,winter,240000.0,264000.0
8856003525,winter,183500.0,238550.0
7696620100,spring,254999.0,280498.9
3356402020,spring,230000.0,253000.00000000003
8856004415,winter,168000.0,218400.0
3356403400,summer,159000.0,206700.0
3353401340,winter,199900.0,259870.0
9262800171,winter,252000.0,277200.0
3353401710,summer,227950.0,250745.00000000003
7967200060,summer,243000.0,267300.0
5066400483,fall,249900.0,274890.0
3353400860,summer,249900.0,274890.0
5402100045,winter,189950.0,246935.0
5556800260,winter,230000.0,253000.00000000003
303000445,spring,175000.0,227500.0
3750605349,winter,210500.0,273650.0
2721049059,spring,225000.0,292500.0
7585000110,winter,201700.0,262210.0
1311000600,summer,250000.0,275000.0
3751603173,spring,212500.0,276250.0
1312200080,spring,224000.0,291200.0
1311500020,summer,198000.0,257400.0
9262800294,summer,260000.0,286000.0
6085000130,winter,230000.0,253000.00000000003
2214800630,fall,239950.0,263945.0
3751605432,spring,239950.0,263945.0
321049090,spring,254000.0,279400.0
4012800050,spring,175000.0,227500.0
6143600580,spring,184000.0,239200.0
4031700210,fall,220000.0,286000.0
1311400120,summer,160000.0,208000.0
3750605620,winter,225000.0,292500.0
1311910300,winter,260000.0,286000.0
4463400195,summer,170000.0,221000.0
5706600150,spring,215000.0,279500.0
5066400564,summer,199129.0,258867.7
3750603940,summer,240000.0,264000.0
302000375,spring,250000.0,275000.0
2730000070,summer,225000.0,292500.0
3353402400,winter,124500.0,161850.0
3750603471,winter,239950.0,263945.0
1311900240,fall,226500.0,249150.00000000003
7696610270,fall,238000.0,261800.00000000003
1311800560,fall,209000.0,271700.0
3751601171,fall,229500.0,252450.00000000003
3750605247,summer,255000.0,280500.0
7905400160,winter,246900.0,271590.0
3750600566,fall,199950.0,259935.0
5530000030,winter,233000.0,256300.00000000003
2730000270,winter,178500.0,232050.0
1311000270,spring,247000.0,271700.0
4031000520,fall,227000.0,249700.00000000003
8856001090,winter,185900.0,241670.0
1311400350,fall,235000.0,258500.00000000003
3750603492,summer,185000.0,240500.0
3751604895,spring,165000.0,214500.0
7905400040,summer,206000.0,267800.0
3599600150,summer,201000.0,261300.0
1021049057,fall,207000.0,269100.0
4013800206,summer,199000.0,258700.0
9543000205,spring,139950.0,181935.0
8159610150,fall,234950.0,258445.00000000003
3353402390,spring,171500.0,222950.0
3422049158,summer,246000.0,270600.0
6143600555,spring,229950.0,252945.00000000003
3750603685,summer,250000.0,275000.0
3353400840,fall,230000.0,253000.00000000003
3751602249,winter,205000.0,266500.0
321049193,fall,215000.0,279500.0
3751600430,fall,250000.0,275000.0
9543000896,summer,237000.0,260700.00000000003
7696500280,fall,182500.0,237250.0
7696630080,spring,197000.0,256100.0
4031000460,spring,199500.0,259350.0
1521049156,fall,255000.0,280500.0
3322049095,winter,240000.0,264000.0
8856003525,winter,183500.0,238550.0
7696620100,spring,254999.0,280498.9
3356402020,spring,230000.0,253000.00000000003
8856004415,winter,168000.0,218400.0
3356403400,summer,159000.0,206700.0
3353401340,winter,199900.0,259870.0
9262800171,winter,252000.0,277200.0
3353401710,summer,227950.0,250745.00000000003
7967200060,summer,243000.0,267300.0
5066400483,fall,249900.0,274890.0
3353400860,summer,249900.0,274890.0
5402100045,winter,189950.0,246935.0
5556800260,winter,230000.0,253000.00000000003
303000445,spring,175000.0,227500.0
3750605349,winter,210500.0,231550.00000000003
2721049059,spring,225000.0,247500.00000000003
7585000110,winter,201700.0,262210.0
1311000600,summer,250000.0,275000.0
3751603173,spring,212500.0,233750.00000000003
1312200080,spring,224000.0,246400.00000000003
1311500020,summer,198000.0,257400.0
9262800294,summer,260000.0,286000.0
6085000130,winter,230000.0,253000.00000000003
2214800630,fall,239950.0,263945.0
3751605432,spring,239950.0,263945.0
321049090,spring,254000.0,279400.0
4012800050,spring,175000.0,227500.0
6143600580,spring,184000.0,239200.0
4031700210,fall,220000.0,242000.00000000003
1311400120,summer,160000.0,208000.0
3750605620,winter,225000.0,247500.00000000003
1311910300,winter,260000.0,286000.0
4463400195,summer,170000.0,221000.0
5706600150,spring,215000.0,236500.00000000003
5066400564,summer,199129.0,258867.7
3750603940,summer,240000.0,264000.0
302000375,spring,250000.0,275000.0
2730000070,summer,225000.0,247500.00000000003
3353402400,winter,124500.0,161850.0
3750603471,winter,239950.0,263945.0
1311900240,fall,226500.0,249150.00000000003
7696610270,fall,238000.0,261800.00000000003
1311800560,fall,209000.0,271700.0
3751601171,fall,229500.0,252450.00000000003
3750605247,summer,255000.0,280500.0
7905400160,winter,246900.0,271590.0
3750600566,fall,199950.0,259935.0
5530000030,winter,233000.0,256300.00000000003
2730000270,winter,178500.0,232050.0
1311000270,spring,247000.0,271700.0
4031000520,fall,227000.0,249700.00000000003
8856001090,winter,185900.0,241670.0
1311400350,fall,235000.0,258500.00000000003
3750603492,summer,185000.0,240500.0
3751604895,spring,165000.0,214500.0
7905400040,summer,206000.0,267800.0
3599600150,summer,201000.0,261300.0
1021049057,fall,207000.0,269100.0
4013800206,summer,199000.0,258700.0
9543000205,spring,139950.0,181935.0
8159610150,fall,234950.0,258445.00000000003
3353402390,spring,171500.0,222950.0
3422049158,summer,246000.0,270600.0
6143600555,spring,229950.0,252945.00000000003
3750603685,summer,250000.0,275000.0
3353400840,fall,230000.0,253000.00000000003
3751602249,winter,205000.0,266500.0
321049193,fall,215000.0,236500.00000000003
3751600430,fall,250000.0,275000.0
9543000896,summer,237000.0,260700.00000000003
7696500280,fall,182500.0,237250.0
7696630080,spring,197000.0,256100.0
4031000460,spring,199500.0,259350.0
1521049156,fall,255000.0,280500.0
3322049095,winter,240000.0,264000.0
8856003525,winter,183500.0,238550.0
7696620100,spring,254999.0,280498.9
3356402020,spring,230000.0,253000.00000000003
8856004415,winter,168000.0,218400.0
3356403400,summer,159000.0,206700.0
3353401340,winter,199900.0,259870.0
16000397,fall,189000.0,245700.0
1202000200,fall,233000.0,256300.00000000003
6131600075,spring,225000.0,247500.00000000003
9500900135,fall,200000.0,220000.00000000003
6131600060,summer,214000.0,235400.00000000003
3224800075,fall,234000.0,257400.00000000003
16000435,winter,218500.0,240350.00000000003
1450100070,spring,208000.0,228800.00000000003
1821059264,spring,224000.0,246400.00000000003
3915500045,fall,180000.0,234000.0
7335400400,spring,176250.0,229125.0
7345000340,winter,208000.0,228800.00000000003
3313600340,spring,183000.0,237900.0
8698600055,spring,210000.0,231000.00000000003
835000055,spring,175000.0,227500.0
3021059155,fall,161500.0,209950.0
7877400266,spring,206000.0,226600.00000000003
2891100820,summer,213500.0,234850.00000000003
7468900245,spring,188200.0,244660.0
7335400215,spring,95000.0,123500.0
7140800100,fall,125000.0,162500.0
7338000850,summer,183000.0,237900.0
7116500705,winter,156000.0,202800.0
2891000680,spring,195000.0,253500.0
6858700225,fall,199950.0,219945.00000000003
7140600190,summer,233500.0,256850.00000000003
3224800010,fall,235000.0,258500.00000000003
7116000425,fall,150000.0,195000.0
7338001190,fall,215000.0,236500.00000000003
8698100170,winter,111300.0,144690.0
1735800050,spring,142500.0,185250.0
7331900290,summer,230000.0,253000.00000000003
3802000020,summer,154950.0,201435.0
304000380,fall,197000.0,216700.00000000003
4399210130,spring,225500.0,248050.00000000003
7335400500,summer,194900.0,253370.0
1450300050,summer,224950.0,247445.00000000003
7335400345,spring,135000.0,175500.0
5198600005,spring,195000.0,253500.0
1821059067,spring,200000.0,220000.00000000003
1018000110,spring,224000.0,246400.00000000003
1202000140,fall,160000.0,208000.0
3339900640,spring,200000.0,220000.00000000003
7889000125,winter,235000.0,258500.00000000003
1921059235,spring,215000.0,236500.00000000003
7345200400,summer,205000.0,225500.00000000003
1921059045,fall,195000.0,253500.0
7889000160,winter,222000.0,244200.00000000003
7140600055,spring,207000.0,227700.00000000003
7331900270,summer,235000.0,258500.00000000003
7116500125,spring,189000.0,245700.0
7338000800,fall,185000.0,240500.0
7468900270,summer,140000.0,182000.0
6131600240,fall,190000.0,247000.0
5125400385,summer,220000.0,242000.00000000003
7338000150,winter,160000.0,208000.0
1450000210,winter,179500.0,233350.0
7338000730,summer,167000.0,217100.0
8581400450,fall,159995.0,207993.5
2597500840,summer,209950.0,230945.00000000003
1721059069,summer,235000.0,258500.00000000003
3224900130,spring,223000.0,245300.00000000003
1450100020,winter,208000.0,228800.00000000003
6131600285,fall,195500.0,215050.00000000003
5198600010,summer,180000.0,234000.0
1450100420,spring,205000.0,225500.00000000003
6131600255,fall,202500.0,222750.00000000003
1450000050,spring,201000.0,221100.00000000003
7116000225,winter,190000.0,247000.0
9150100020,winter,189000.0,245700.0
7468900235,fall,163500.0,212550.0
7140600225,winter,137000.0,178100.0
7806210250,spring,235000.0,258500.00000000003
7335400020,spring,219500.0,241450.00000000003
7345000120,spring,206000.0,226600.00000000003
3021059175,winter,235000.0,258500.00000000003
2891000450,summer,229500.0,252450.00000000003
8581400015,summer,189900.0,246870.0
7345200650,fall,219200.0,241120.00000000003
4399210110,spring,232603.0,255863.30000000002
9499200220,spring,234000.0,257400.00000000003
3313600077,summer,185000.0,240500.0
7335400065,fall,229950.0,252945.00000000003
7877400245,summer,193000.0,250900.0
16000397,fall,189000.0,245700.0
1202000200,fall,233000.0,256300.00000000003
6131600075,spring,225000.0,247500.00000000003
9500900135,fall,200000.0,260000.0
6131600060,summer,214000.0,235400.00000000003
3224800075,fall,234000.0,257400.00000000003
16000435,winter,218500.0,240350.00000000003
1450100070,spring,208000.0,228800.00000000003
1821059264,spring,224000.0,246400.00000000003
3915500045,fall,180000.0,234000.0
7335400400,spring,176250.0,229125.0
7345000340,winter,208000.0,228800.00000000003
3313600340,spring,183000.0,237900.0
8698600055,spring,210000.0,231000.00000000003
835000055,spring,175000.0,227500.0
3021059155,fall,161500.0,209950.0
7877400266,spring,206000.0,226600.00000000003
2891100820,summer,213500.0,234850.00000000003
7468900245,spring,188200.0,244660.0
7335400215,spring,95000.0,123500.0
7140800100,fall,125000.0,162500.0
7338000850,summer,183000.0,237900.0
7116500705,winter,156000.0,202800.0
2891000680,spring,195000.0,253500.0
6858700225,fall,199950.0,259935.0
7140600190,summer,233500.0,256850.00000000003
3224800010,fall,235000.0,258500.00000000003
7116000425,fall,150000.0,195000.0
7338001190,fall,215000.0,236500.00000000003
8698100170,winter,111300.0,144690.0
1735800050,spring,142500.0,185250.0
7331900290,summer,230000.0,253000.00000000003
3802000020,summer,154950.0,201435.0
304000380,fall,197000.0,256100.0
4399210130,spring,225500.0,248050.00000000003
7335400500,summer,194900.0,253370.0
1450300050,summer,224950.0,247445.00000000003
7335400345,spring,135000.0,175500.0
5198600005,spring,195000.0,253500.0
1821059067,spring,200000.0,260000.0
1018000110,spring,224000.0,246400.00000000003
1202000140,fall,160000.0,208000.0
3339900640,spring,200000.0,260000.0
7889000125,winter,235000.0,258500.00000000003
1921059235,spring,215000.0,236500.00000000003
7345200400,summer,205000.0,266500.0
1921059045,fall,195000.0,253500.0
7889000160,winter,222000.0,244200.00000000003
7140600055,spring,207000.0,227700.00000000003
7331900270,summer,235000.0,258500.00000000003
7116500125,spring,189000.0,245700.0
7338000800,fall,185000.0,240500.0
7468900270,summer,140000.0,182000.0
6131600240,fall,190000.0,247000.0
5125400385,summer,220000.0,242000.00000000003
7338000150,winter,160000.0,208000.0
1450000210,winter,179500.0,233350.0
7338000730,summer,167000.0,217100.0
8581400450,fall,159995.0,207993.5
2597500840,summer,209950.0,230945.00000000003
1721059069,summer,235000.0,258500.00000000003
3224900130,spring,223000.0,245300.00000000003
1450100020,winter,208000.0,228800.00000000003
6131600285,fall,195500.0,254150.0
5198600010,summer,180000.0,234000.0
1450100420,spring,205000.0,266500.0
6131600255,fall,202500.0,263250.0
1450000050,spring,201000.0,261300.0
7116000225,winter,190000.0,247000.0
9150100020,winter,189000.0,245700.0
7468900235,fall,163500.0,212550.0
7140600225,winter,137000.0,178100.0
7806210250,spring,235000.0,258500.00000000003
7335400020,spring,219500.0,241450.00000000003
7345000120,spring,206000.0,226600.00000000003
3021059175,winter,235000.0,258500.00000000003
2891000450,summer,229500.0,252450.00000000003
8581400015,summer,189900.0,246870.0
7345200650,fall,219200.0,241120.00000000003
4399210110,spring,232603.0,255863.30000000002
9499200220,spring,234000.0,257400.00000000003
3313600077,summer,185000.0,240500.0
7335400065,fall,229950.0,252945.00000000003
7877400245,summer,193000.0,250900.0
16000397,fall,189000.0,245700.0
1202000200,fall,233000.0,256300.00000000003
6131600075,spring,225000.0,247500.00000000003
9500900135,fall,200000.0,260000.0
6131600060,summer,214000.0,235400.00000000003
3224800075,fall,234000.0,257400.00000000003
16000435,winter,218500.0,240350.00000000003
1450100070,spring,208000.0,228800.00000000003
1821059264,spring,224000.0,246400.00000000003
3915500045,fall,180000.0,234000.0
7335400400,spring,176250.0,229125.0
7345000340,winter,208000.0,228800.00000000003
3313600340,spring,183000.0,237900.0
8698600055,spring,210000.0,231000.00000000003
835000055,spring,175000.0,227500.0
3021059155,fall,161500.0,209950.0
7877400266,spring,206000.0,267800.0
2891100820,summer,213500.0,234850.00000000003
7468900245,spring,188200.0,244660.0
7335400215,spring,95000.0,123500.0
7140800100,fall,125000.0,162500.0
7338000850,summer,183000.0,237900.0
7116500705,winter,156000.0,202800.0
2891000680,spring,195000.0,253500.0
6858700225,fall,199950.0,259935.0
7140600190,summer,233500.0,256850.00000000003
3224800010,fall,235000.0,258500.00000000003
7116000425,fall,150000.0,195000.0
7338001190,fall,215000.0,236500.00000000003
8698100170,winter,111300.0,144690.0
1735800050,spring,142500.0,185250.0
7331900290,summer,230000.0,253000.00000000003
3802000020,summer,154950.0,201435.0
304000380,fall,197000.0,256100.0
4399210130,spring,225500.0,248050.00000000003
7335400500,summer,194900.0,253370.0
1450300050,summer,224950.0,247445.00000000003
7335400345,spring,135000.0,175500.0
5198600005,spring,195000.0,253500.0
1821059067,spring,200000.0,260000.0
1018000110,spring,224000.0,246400.00000000003
1202000140,fall,160000.0,208000.0
3339900640,spring,200000.0,260000.0
7889000125,winter,235000.0,258500.00000000003
1921059235,spring,215000.0,236500.00000000003
7345200400,summer,205000.0,266500.0
1921059045,fall,195000.0,253500.0
7889000160,winter,222000.0,244200.00000000003
7140600055,spring,207000.0,269100.0
7331900270,summer,235000.0,258500.00000000003
7116500125,spring,189000.0,245700.0
7338000800,fall,185000.0,240500.0
7468900270,summer,140000.0,182000.0
6131600240,fall,190000.0,247000.0
5125400385,summer,220000.0,242000.00000000003
7338000150,winter,160000.0,208000.0
1450000210,winter,179500.0,233350.0
7338000730,summer,167000.0,217100.0
8581400450,fall,159995.0,207993.5
2597500840,summer,209950.0,230945.00000000003
1721059069,summer,235000.0,258500.00000000003
3224900130,spring,223000.0,245300.00000000003
1450100020,winter,208000.0,228800.00000000003
6131600285,fall,195500.0,254150.0
5198600010,summer,180000.0,234000.0
1450100420,spring,205000.0,266500.0
6131600255,fall,202500.0,263250.0
1450000050,spring,201000.0,261300.0
7116000225,winter,190000.0,247000.0
9150100020,winter,189000.0,245700.0
7468900235,fall,163500.0,212550.0
7140600225,winter,137000.0,178100.0
7806210250,spring,235000.0,258500.00000000003
7335400020,spring,219500.0,241450.00000000003
7345000120,spring,206000.0,267800.0
3021059175,winter,235000.0,258500.00000000003
2891000450,summer,229500.0,252450.00000000003
8581400015,summer,189900.0,246870.0
7345200650,fall,219200.0,241120.00000000003
4399210110,spring,232603.0,255863.30000000002
9499200220,spring,234000.0,257400.00000000003
3313600077,summer,185000.0,240500.0
7335400065,fall,229950.0,252945.00000000003
7877400245,summer,193000.0,250900.0
16000397,fall,189000.0,245700.0
1202000200,fall,233000.0,256300.00000000003
6131600075,spring,225000.0,247500.00000000003
9500900135,fall,200000.0,220000.00000000003
6131600060,summer,214000.0,235400.00000000003
3224800075,fall,234000.0,257400.00000000003
16000435,winter,218500.0,240350.00000000003
1450100070,spring,208000.0,228800.00000000003
1821059264,spring,224000.0,246400.00000000003
3915500045,fall,180000.0,234000.0
7335400400,spring,176250.0,229125.0
7345000340,winter,208000.0,228800.00000000003
3313600340,spring,183000.0,237900.0
8698600055,spring,210000.0,231000.00000000003
835000055,spring,175000.0,227500.0
3021059155,fall,161500.0,209950.0
7877400266,spring,206000.0,226600.00000000003
2891100820,summer,213500.0,234850.00000000003
7468900245,spring,188200.0,244660.0
7335400215,spring,95000.0,123500.0
7140800100,fall,125000.0,162500.0
7338000850,summer,183000.0,237900.0
7116500705,winter,156000.0,202800.0
2891000680,spring,195000.0,214500.00000000003
6858700225,fall,199950.0,219945.00000000003
7140600190,summer,233500.0,256850.00000000003
3224800010,fall,235000.0,258500.00000000003
7116000425,fall,150000.0,195000.0
7338001190,fall,215000.0,236500.00000000003
8698100170,winter,111300.0,144690.0
1735800050,spring,142500.0,185250.0
7331900290,summer,230000.0,253000.00000000003
3802000020,summer,154950.0,201435.0
304000380,fall,197000.0,216700.00000000003
4399210130,spring,225500.0,248050.00000000003
7335400500,summer,194900.0,214390.00000000003
1450300050,summer,224950.0,247445.00000000003
7335400345,spring,135000.0,175500.0
5198600005,spring,195000.0,214500.00000000003
1821059067,spring,200000.0,220000.00000000003
1018000110,spring,224000.0,246400.00000000003
1202000140,fall,160000.0,208000.0
3339900640,spring,200000.0,220000.00000000003
7889000125,winter,235000.0,258500.00000000003
1921059235,spring,215000.0,236500.00000000003
7345200400,summer,205000.0,225500.00000000003
1921059045,fall,195000.0,214500.00000000003
7889000160,winter,222000.0,244200.00000000003
7140600055,spring,207000.0,227700.00000000003
7331900270,summer,235000.0,258500.00000000003
7116500125,spring,189000.0,245700.0
7338000800,fall,185000.0,240500.0
7468900270,summer,140000.0,182000.0
6131600240,fall,190000.0,209000.00000000003
5125400385,summer,220000.0,242000.00000000003
7338000150,winter,160000.0,208000.0
1450000210,winter,179500.0,233350.0
7338000730,summer,167000.0,217100.0
8581400450,fall,159995.0,207993.5
2597500840,summer,209950.0,230945.00000000003
1721059069,summer,235000.0,258500.00000000003
3224900130,spring,223000.0,245300.00000000003
1450100020,winter,208000.0,228800.00000000003
6131600285,fall,195500.0,215050.00000000003
5198600010,summer,180000.0,234000.0
1450100420,spring,205000.0,225500.00000000003
6131600255,fall,202500.0,222750.00000000003
1450000050,spring,201000.0,221100.00000000003
7116000225,winter,190000.0,209000.00000000003
9150100020,winter,189000.0,245700.0
7468900235,fall,163500.0,212550.0
7140600225,winter,137000.0,178100.0
7806210250,spring,235000.0,258500.00000000003
7335400020,spring,219500.0,241450.00000000003
7345000120,spring,206000.0,226600.00000000003
3021059175,winter,235000.0,258500.00000000003
2891000450,summer,229500.0,252450.00000000003
8581400015,summer,189900.0,246870.0
7345200650,fall,219200.0,241120.00000000003
4399210110,spring,232603.0,255863.30000000002
9499200220,spring,234000.0,257400.00000000003
3313600077,summer,185000.0,240500.0
7335400065,fall,229950.0,252945.00000000003
7877400245,summer,193000.0,212300.00000000003
7983200060,spring,230000.0,253000.00000000003
921049315,summer,199000.0,258700.0
3584000310,fall,225000.0,247500.00000000003
1745100140,fall,210000.0,273000.0
7511800070,summer,264000.0,290400.0
7203000640,summer,215000.0,279500.0
2329500260,summer,232500.0,255750.00000000003
421049116,winter,216000.0,280800.0
7683800192,fall,179950.0,233935.0
7203000465,fall,245000.0,269500.0
4322300340,winter,265000.0,291500.0
2268000370,summer,190000.0,247000.0
2190601049,spring,212000.0,275600.0
4131500140,winter,175000.0,227500.0
5151600480,spring,248000.0,272800.0
1140000050,fall,215000.0,279500.0
2268000470,fall,241500.0,265650.0
7875400050,summer,212000.0,275600.0
3391900130,summer,258750.0,284625.0
2268000050,summer,229900.0,252890.00000000003
2191600780,fall,219000.0,240900.00000000003
4222310290,summer,253000.0,278300.0
2345500010,summer,210500.0,273650.0
7941600220,spring,219900.0,241890.00000000003
5149800040,summer,255000.0,280500.0
3275310220,fall,244000.0,268400.0
4322300140,fall,265000.0,291500.0
7941600390,spring,225000.0,247500.00000000003
2821049082,winter,225000.0,247500.00000000003
537000416,spring,250000.0,275000.0
3275300270,summer,250000.0,275000.0
103400160,spring,263000.0,289300.0
7466900320,winter,242000.0,266200.0
7682200320,spring,197400.0,256620.0
9315100210,winter,227490.0,250239.00000000003
2329600040,fall,158000.0,205400.0
3375300360,summer,217500.0,239250.00000000003
2190600243,fall,210000.0,273000.0
4222310220,summer,235500.0,259050.00000000003
7683800212,fall,229000.0,251900.00000000003
2268000180,winter,230000.0,253000.00000000003
2501600150,winter,194000.0,252200.0
4222310010,spring,267950.0,294745.0
2329600280,winter,225900.0,248490.00000000003
7683800010,spring,205000.0,266500.0
7943000020,winter,183000.0,237900.0
271200130,fall,215000.0,279500.0
7984400005,spring,253500.0,278850.0
4222310680,summer,240000.0,264000.0
3584000180,spring,253400.0,278740.0
643000110,winter,247500.0,272250.0
1745000090,fall,208000.0,270400.0
7575600610,winter,265000.0,291500.0
5153900150,summer,205000.0,266500.0
7983200060,spring,230000.0,299000.0
921049315,summer,199000.0,258700.0
3584000310,fall,225000.0,292500.0
1745100140,fall,210000.0,273000.0
7511800070,summer,264000.0,290400.0
7203000640,summer,215000.0,279500.0
2329500260,summer,232500.0,302250.0
421049116,winter,216000.0,280800.0
7683800192,fall,179950.0,233935.0
7203000465,fall,245000.0,269500.0
4322300340,winter,265000.0,291500.0
2268000370,summer,190000.0,247000.0
2190601049,spring,212000.0,275600.0
4131500140,winter,175000.0,227500.0
5151600480,spring,248000.0,272800.0
1140000050,fall,215000.0,279500.0
2268000470,fall,241500.0,265650.0
7875400050,summer,212000.0,275600.0
3391900130,summer,258750.0,284625.0
2268000050,summer,229900.0,298870.0
2191600780,fall,219000.0,284700.0
4222310290,summer,253000.0,278300.0
2345500010,summer,210500.0,273650.0
7941600220,spring,219900.0,285870.0
5149800040,summer,255000.0,280500.0
3275310220,fall,244000.0,268400.0
4322300140,fall,265000.0,291500.0
7941600390,spring,225000.0,292500.0
2821049082,winter,225000.0,292500.0
537000416,spring,250000.0,275000.0
3275300270,summer,250000.0,275000.0
103400160,spring,263000.0,289300.0
7466900320,winter,242000.0,266200.0
7682200320,spring,197400.0,256620.0
9315100210,winter,227490.0,295737.0
2329600040,fall,158000.0,205400.0
3375300360,summer,217500.0,282750.0
2190600243,fall,210000.0,273000.0
4222310220,summer,235500.0,306150.0
7683800212,fall,229000.0,297700.0
2268000180,winter,230000.0,299000.0
2501600150,winter,194000.0,252200.0
4222310010,spring,267950.0,294745.0
2329600280,winter,225900.0,293670.0
7683800010,spring,205000.0,266500.0
7943000020,winter,183000.0,237900.0
